timestamp_ms,ax,ay,az,gyro_yaw,gyro_pitch,gyro_roll,gps_lat,gps_lon,gps_speed,vehicle_speed,vehicle_heading,accel_magnitude,gyro_magnitude,accel_change,gyro_change,ax_change,ay_change,az_change,gyro_yaw_change,gyro_pitch_change,gyro_roll_change,dt,predicted_speed,distance,dx,dy,predicted_x,predicted_y
4280575,0.435,1.1412,9.5067,0.0343,0.006,-0.0122,52.4792,-1.469116,7.52,27.896,116.21,9.584826932709843,0.0368962057669891,-0.3323813896962146,0.001654043517774,0.3530999999999999,1.5629,-0.4011999999999993,0.0186999999999999,-0.0256,-0.0125,0.048,37.85964,1.81726272,-0.8026167001102614,1.63041412720999,-25.743602915847102,256.2394985901583
4280627,-0.4212,0.6294,9.182,-0.067,0.0203,-0.0645,52.40137,-1.558524,17.35,64.03,165.06900000000002,9.213179570593423,0.0951910710098379,-0.3716473621164216,0.0582948652428487,-0.8562000000000001,-0.5118,-0.3247,-0.1013,0.0142999999999999,-0.0523,0.052,37.25906,1.9374711199999999,-1.8720559254053932,0.4992003134900968,-27.615658841252497,256.7386989036484
4280675,0.8347,-0.0147,9.562,-0.0066,0.0571,0.0043,52.4792,-1.469116,7.52,28.267,115.071,9.598374038346286,0.0576407841723202,0.3851944677528625,-0.0375502868375176,1.2559,-0.6441,0.379999999999999,0.0604,0.0368,0.0688,0.048,32.83001999999999,1.5758409599999996,-0.6677484539695777,1.427370566263351,-28.283407295222073,258.16606946991175
4280727,-0.6449,0.5402,9.0163,-0.0716,-0.032,0.0223,52.40137,-1.558524,17.35,64.141,164.928,9.055461210783246,0.0815343485900267,-0.5429128275630397,0.0238935644177065,-1.4796,0.5549000000000001,-0.5457000000000001,-0.065,-0.0891,0.018,0.052,48.885719999999985,2.542057439999999,-2.454610211847295,0.6610179544871111,-30.73801750706937,258.8270874243989
4280775,0.5263,1.1443,9.3544,-0.0739,0.0604,0.0008,52.4792,-1.469116,7.52,27.886,114.224,9.438814202006522,0.0954463723773721,0.3833529912232762,0.0139120237873454,1.1712,0.6041000000000001,0.3381000000000007,-0.0022999999999999,0.0924,-0.0215,0.048,38.92483,1.8683918400000001,-0.7666106369424651,1.7038768145336254,-31.504628144011836,260.5309642389325
4280828,-1.1557,1.5858,9.5267,0.1863,0.032,-0.0276,52.40137,-1.558524,17.35,64.084,164.53099999999998,9.726685818921055,0.1910325888428463,0.2878716169145345,0.0955862164654741,-1.682,0.4415,0.1722999999999999,0.2602,-0.0284,-0.0283999999999999,0.053,37.07402999999999,1.9649235899999995,-1.893744040453247,0.5240784519385402,-33.39837218446508,261.055042690871
4280876,0.0887,0.7276,9.9316,-0.0608,0.0528,0.0266,52.4792,-1.469116,7.52,27.619,113.146,9.958611751142826,0.0848058960214441,0.2319259322217686,-0.1062266928214022,1.2444,-0.8582000000000001,0.4048999999999996,-0.2471,0.0208,0.0542,0.048,36.52208000000001,1.7530598400000006,-0.6890848207356055,1.611949413738721,-34.08745700520069,262.66699210460973
4280927,-0.0481,0.404,9.0364,0.066,-0.0631,0.0373,52.40137,-1.558524,17.35,64.422,164.672,9.04555440921119,0.0986351864194517,-0.9130573419316352,0.0138292903980075,-0.1368,-0.3236,-0.8951999999999991,0.1268,-0.1159,0.0107,0.051,41.696090000000005,2.12650059,-2.050857456534467,0.5621285015433085,-36.138314461735156,263.22912060615306
4280975,-0.3843,0.7531,9.9387,-0.0076,0.0157,0.0043,52.4792,-1.469116,7.52,28.418000000000003,113.028,9.974597926232416,0.0179649659058958,0.929043517021226,-0.0806702205135559,-0.3362,0.3490999999999999,0.9023000000000004,-0.0736,0.0788,-0.033,0.048,32.34016999999999,1.5523281599999996,-0.6072411660716385,1.4286290220196918,-36.745555627806795,264.6577496281727
4281027,-0.3653,-0.091,9.6588,-0.08,-0.024,0.0585,52.40137,-1.558524,17.35,64.22,164.667,9.666133794335767,0.1019718098299721,-0.308464131896649,0.0840068439240762,0.0189999999999999,-0.8441,-0.2799000000000013,-0.0724,-0.0397,0.0542,0.052,42.72836999999998,2.221875239999999,-2.142788209656031,0.587527251014073,-38.88834383746283,265.2452768791868
4281075,-0.003,0.9022,9.8766,0.0436,0.0273,0.0327,52.4792,-1.469116,7.52,28.544,113.382,9.917721583105669,0.0609552294721297,0.2515877887699016,-0.0410165803578423,0.3623,0.9932,0.2178000000000004,0.1236,0.0513,-0.0258,0.048,38.34441000000001,1.8405316800000004,-0.7304325741421225,1.689386018562879,-39.61877641160495,266.93466289774966
4281128,-0.4947,1.299,9.9711,-0.0729,0.0228,-0.0075,52.40137,-1.558524,17.35,63.608,164.77599999999998,10.067520265686085,0.0767495928327962,0.1497986825804158,0.0157943633606664,-0.4916999999999999,0.3967999999999999,0.0945,-0.1165,-0.0045,-0.0402,0.053,37.51052,1.98805756,-1.9182898295487183,0.5220507558878763,-41.53706624115367,267.45671365363756
4281176,0.1495,0.6096,9.5615,0.0192,0.0066,0.0158,52.4792,-1.469116,7.52,28.22,113.771,9.582079349494034,0.0257262511843447,-0.4854409161920507,-0.0510233416484514,0.6442,-0.6893999999999999,-0.4095999999999993,0.0921,-0.0162,0.0233,0.048,30.58908000000001,1.4682758400000004,-0.5918357706022034,1.3437129019859129,-42.12890201175587,268.80042655562346
4281227,-0.784,-0.5301,10.062,0.1134,-0.0388,0.0603,52.40137,-1.558524,17.35,63.893,164.17,10.106409155085696,0.1341681407786513,0.5243298055916625,0.1084418895943065,-0.9335,-1.1397,0.5004999999999988,0.0942,-0.0454,0.0445,0.051,38.899029999999996,1.9838505299999998,-1.9086135859351112,0.5411627342724142,-44.037515597690984,269.34158928989586
4281276,-0.0047,0.2164,10.2129,0.0014,0.0279,0.0113,52.4792,-1.469116,7.52,28.076,112.622,10.215193461702034,0.0301340339151597,0.1087843066163376,-0.1040341068634915,0.7793,0.7465,0.1509,-0.112,0.0667,-0.049,0.049,46.844280000000005,2.2953697200000005,-0.8829134614831068,2.1187699193222467,-44.92042905917409,271.4603592092181
4281327,-0.1164,0.4081,10.4928,0.0143,0.0138,-0.0394,52.40137,-1.558524,17.35,63.641000000000005,164.644,10.501378310012454,0.0441281089556305,0.2861848483104197,0.0139940750404707,-0.1117,0.1917,0.2799000000000013,0.0129,-0.0141,-0.0506999999999999,0.051,45.62331000000003,2.3267888100000014,-2.2437202445945346,0.6161701310010604,-47.164149303768625,272.07652934021917
4281375,0.413,0.8629,9.6605,-0.0243,0.0431,0.0068,52.4792,-1.469116,7.52,28.235,111.877,9.707750803352958,0.0499433679280843,-0.7936275066594956,0.0058152589724537,0.5294,0.4548,-0.8323,-0.0385999999999999,0.0293,0.0462,0.048,42.73006000000001,2.0510428800000007,-0.7642499481786528,1.903338885303304,-47.928399251947276,273.97986822552247
4281427,0.0542,0.2528,9.8639,-0.0069,-0.0316,0.0516,52.40137,-1.558524,17.35,63.788,164.16,9.86728780820748,0.0608993431820081,0.1595370048545223,0.0109559752539238,-0.3588,-0.6101,0.2033999999999984,0.0174,-0.0747,0.0448,0.052,33.41166,1.7374063199999998,-1.6714329566285497,0.47422841782403363,-49.599832208575826,274.4540966433465
4281475,0.5588,0.8812,9.963,-0.0216,0.0185,0.0293,52.4792,-1.469116,7.52,29.527,111.438,10.017491696028502,0.0408325850271569,0.1502038878210214,-0.0200667581548512,0.5045999999999999,0.6284,0.0990999999999999,-0.0147,0.0501,-0.0223,0.048,40.68755999999999,1.9530028799999997,-0.7138112323417494,1.8178816721313427,-50.31364344091757,276.27197831547784
4281527,-1.1769,0.9558,9.928,-0.0164,0.0487,-0.0242,52.40137,-1.558524,17.35,63.868,164.095,10.043098687656116,0.0568004401391397,0.0256069916276153,0.0159678551119828,-1.7357,0.0746,-0.0349999999999983,0.0052,0.0302,-0.0535,0.052,34.62528000000001,1.8005145600000005,-1.731586178488062,0.4934186733810397,-52.04522961940564,276.76539698885887
4281576,0.6305,0.8264,9.3044,-0.0444,0.0125,0.0237,52.4792,-1.469116,7.52,29.408,111.643,9.362282124033648,0.0518584612189756,-0.6808165636224697,-0.0049419789201641,1.8074,-0.1293999999999999,-0.6236000000000015,-0.028,-0.0361999999999999,0.0479,0.049,43.911489999999986,2.1516630099999996,-0.7935811675678461,1.9999706595557625,-52.83881078697348,278.7653676484146
4281627,-0.2028,-0.4657,9.9638,0.1569,-0.0054,0.0024,52.40137,-1.558524,17.35,64.048,164.062,9.976738684059036,0.1570112416357504,0.6144565600253884,0.1051527804167747,-0.8332999999999999,-1.2921,0.6594000000000015,0.2013,-0.0179,-0.0213,0.051,35.72716,1.8220851599999999,-1.7520431157651122,0.5003391357792257,-54.590853902738594,279.2657067841938
4281676,0.3341,0.262,9.4712,-0.0501,0.0419,0.0847,52.4792,-1.469116,7.52,29.326,109.435,9.48071180080905,0.1069565799752404,-0.4960268832499857,-0.05005466166051,0.5369,0.7277,-0.4926000000000012,-0.207,0.0473,0.0823,0.049,39.743729999999985,1.9474427699999994,-0.6479867553421379,1.836476655807647,-55.23884065808073,281.10218344000145
4281727,0.9658,0.6821,8.9262,0.0113,0.2401,-0.1154,52.40137,-1.558524,17.35,63.99,164.024,9.004169950084238,0.2666324436373038,-0.4765418507248125,0.1596758636620634,0.6316999999999999,0.4201,-0.5449999999999999,0.0613999999999999,0.1982,-0.2001,0.051,32.919100000000014,1.6788741000000007,-1.614031063676068,0.4620843744810173,-56.8528717217568,281.5642678144825
4281776,-1.4103,0.3298,11.2391,-0.0693,-0.0601,0.0035,52.4792,-1.469116,7.52,29.534,110.0,11.332037898807082,0.0917973311158881,2.327867948722844,-0.1748351125214157,-2.3761,-0.3523,2.312900000000001,-0.0806,-0.3002,0.1189,0.049,44.74553000000002,2.192530970000001,-0.7498897566053677,2.0603051733535707,-57.60276147836217,283.6245729878361
4281827,-1.0119,0.3869,9.9346,0.0236,0.0083,-0.1089,52.40137,-1.558524,17.35,63.648,163.96400000000003,9.99349340220926,0.1117365651879455,-1.338544496597823,0.0199392340720574,0.3984000000000001,0.0571,-1.3045000000000009,0.0929,0.0684,-0.1124,0.051,40.63255000000002,2.072260050000001,-1.9916249262153345,0.5724437685081131,-59.594386404577506,284.19701675634417
4281875,-1.4438,0.6704,10.9439,-0.0229,-0.1124,-0.1608,52.4792,-1.469116,7.52,29.488000000000003,109.192,11.059066046009493,0.1975216696972765,1.0655726438002322,0.0857851045093309,-0.4318999999999999,0.2835,1.0092999999999996,-0.0465,-0.1207,-0.0519,0.048,43.08700000000001,2.0681760000000007,-0.6798813900486695,1.9532314922818268,-60.27426779462618,286.150248248626
4281927,0.6552,0.3967,9.6811,0.0875,0.0655,-0.0426,52.40137,-1.558524,17.35,64.033,163.721,9.711351869847988,0.1173083969714018,-1.347714176161503,-0.0802132727258746,2.099,-0.2737,-1.2627999999999986,0.1104,0.1779,0.1182,0.052,36.37199000000001,1.8913434800000004,-1.815515921087879,0.5301717642565873,-62.089783715714056,286.68042001288256
4281975,0.8737,1.1774,10.0079,0.0789,0.0607,0.033,52.4792,-1.469116,7.52,30.031,109.331,10.11472613865546,0.104874687127066,0.4033742688074717,-0.0124337098443357,0.2185,0.7807,0.3267999999999986,-0.0085999999999999,-0.0048,0.0756,0.048,39.58150000000001,1.8999120000000007,-0.6289183503602982,1.7927987383764201,-62.71870206607436,288.47321875125897
4282027,-0.5288,0.9615,9.8523,-0.0598,0.0265,-0.041,52.40137,-1.558524,17.35,63.878,163.697,9.913219808921822,0.0771964377416471,-0.2015063297336379,-0.0276782493854189,-1.4025,-0.2158999999999999,-0.1555999999999997,-0.1387,-0.0341999999999999,-0.074,0.052,41.65893000000002,2.166264360000001,-2.079160158979199,0.6081071539784784,-64.79786222505355,289.08132590523746
4282075,0.7801,-0.7222,10.8752,0.06,0.0579,0.0689,52.4792,-1.469116,7.52,29.974,108.877,10.927035457524608,0.1081647816990354,1.013815648602785,0.0309683439573883,1.3089,-1.6837,1.0229,0.1197999999999999,0.0314,0.1099,0.048,39.423540000000024,1.8923299200000012,-0.612239897956589,1.7905515444905005,-65.41010212301013,290.87187744972795
4282127,-0.2511,-0.1629,9.7042,-0.1251,0.0154,0.0043,52.399952,-1.558021,17.8,63.547,164.199,9.70881482262382,0.1261176434920982,-1.2182206349007867,0.0179528617930627,-1.0312,0.5592999999999999,-1.1709999999999994,-0.1851,-0.0424999999999999,-0.0646,0.052,37.69926,1.96036152,-1.8862858120749848,0.533800640933791,-67.29638793508512,291.40567809066175
4282175,0.7885,-0.6902,9.8946,-0.0388,0.0437,-0.021,52.4792,-1.469116,7.52,30.146,109.411,9.949935550042524,0.0620977455307356,0.2411207274187035,-0.0640198979613626,1.0396,-0.5273000000000001,0.1904000000000003,0.0862999999999999,0.0283,-0.0253,0.048,32.77644000000001,1.5732691200000004,-0.5228637386437756,1.4838427257485982,-67.8192516737289,292.88952081641037
4282227,0.3083,-0.7381,9.8507,-0.1633,0.0179,-0.0181,52.399952,-1.558021,17.8,64.069,163.618,9.883123544204029,0.1652722299722491,-0.0668120058384946,0.1031744844415134,-0.4801999999999999,-0.0478999999999999,-0.0439000000000007,-0.1245,-0.0258,0.0029,0.052,34.53487,1.7958132399999998,-1.7229079407452026,0.5064912839096267,-69.5421596144741,293.39601210032
4282275,0.6885,0.7999,9.717,-0.0371,0.0093,-0.0041,52.4792,-1.469116,7.52,30.456,109.206,9.774147597616889,0.0384669988431642,-0.1089759465871402,-0.1268052311290848,0.3802,1.538,-0.1336999999999992,0.1262,-0.0086,0.014,0.048,38.358530000000016,1.8412094400000008,-0.6056944573097084,1.738731269152716,-70.14785407178381,295.1347433694727
4282328,-0.5003,0.4681,10.1916,-0.2068,-0.006,0.0192,52.399952,-1.558021,17.8,63.659,163.653,10.214603676110002,0.2077760332665921,0.4404560784931135,0.1693090344234279,-1.1888,-0.3318,0.4745999999999988,-0.1697,-0.0153,0.0232999999999999,0.053,42.37184999999999,2.2457080499999993,-2.1549247110994236,0.6320633950228922,-72.30277878288324,295.7668067644956
4282375,0.1755,0.3847,9.7699,-0.0209,0.007,0.0115,52.4792,-1.469116,7.52,30.139,108.894,9.779045983632557,0.0248608125370028,-0.4355576924774471,-0.1829152207295892,0.6758,-0.0834,-0.4216999999999995,0.1859,0.013,-0.0076999999999999,0.047,28.37059000000001,1.3334177300000005,-0.43178511931559527,1.2615722149032815,-72.73456390219883,297.02837897939884
4282427,-0.9522,0.3389,9.4239,0.1366,0.0538,-0.0151,52.399952,-1.558021,17.8,63.821000000000005,163.482,9.47794435835113,0.1475872962012652,-0.3011016252814258,0.1227264836642623,-1.1277,-0.0458,-0.3460000000000001,0.1575,0.0468,-0.0266,0.052,39.018,2.028936,-1.9452027476375366,0.5768600893452219,-74.67976664983637,297.6052390687441
4282476,0.2241,0.0023,9.8703,-0.004,0.0489,0.0249,52.4792,-1.469116,7.52,30.326,108.875,9.872843976788047,0.05502017811676,0.3948996184369182,-0.0925671180845052,1.1763,-0.3365999999999999,0.4464000000000006,-0.1406,-0.0049,0.04,0.049,35.81531000000001,1.7549501900000006,-0.5677344237221488,1.66058055917258,-75.24750107355851,299.26581962791664
4282527,0.1066,0.7007,9.6451,0.0793,0.0862,0.0215,52.399952,-1.558021,17.8,63.774,163.395,9.671106351395377,0.1190847597302022,-0.2017376253926706,0.0640645816134422,-0.1175,0.6984,-0.2252000000000009,0.0833,0.0373,-0.0034,0.051,33.99305000000001,1.7336455500000005,-1.6613484388198247,0.49542734872606226,-76.90884951237834,299.7612469766427
4282576,0.2329,0.4528,9.918,0.0032,0.0001,-0.0188,52.4792,-1.469116,7.52,30.316,108.886,9.931062090733295,0.0190706580903753,0.2599557393379204,-0.1000141016398268,0.1263,-0.2479,0.2728999999999999,-0.0761,-0.0861,-0.0403,0.049,32.25533,1.58051117,-0.5115897119959991,1.4954235269898024,-77.42043922437433,301.2566705036325
4282627,-0.6169,0.2618,10.8869,0.0284,0.0138,-0.0227,52.399952,-1.558021,17.8,63.698,163.416,10.907506427227078,0.0388881730092839,0.9764443364937812,0.0198175149189085,-0.8498,-0.191,0.9689000000000014,0.0252,0.0137,-0.0039,0.051,52.46503000000001,2.6757165300000003,-2.5644129202224217,0.7637049976997359,-79.98485214459676,302.02037550133224
4282675,0.7106,0.2611,9.4324,0.0008,0.0084,0.0007,52.4792,-1.469116,7.52,30.211,108.701,9.462731916840928,0.0084669947442997,-1.44477451038615,-0.0304211782649841,1.3275,-0.0006999999999999,-1.4545000000000012,-0.0276,-0.0054,0.0234,0.048,44.06851000000002,2.1152884800000007,-0.678223935239054,2.003611151718208,-80.66307607983582,304.02398665305043
4282727,1.2676,0.184,9.7147,0.1791,0.106,-0.0983,52.399952,-1.558021,17.8,63.493,163.651,9.798778589701882,0.2301645063861933,0.3360466728609541,0.2216975116418935,0.557,-0.0771,0.2823000000000011,0.1783,0.0975999999999999,-0.099,0.052,42.650119999999994,2.2178062399999994,-2.128129048764126,0.6242846065611671,-82.79120512859994,304.6482712596116
4282775,0.5877,-0.1637,10.6209,-0.0142,0.0128,-0.0021,52.4792,-1.469116,7.52,30.362,108.307,10.638407107739392,0.0192325245352761,0.8396285180375092,-0.2109319818509171,-0.6799000000000001,-0.3477,0.9062,-0.1933,-0.0931999999999999,0.0962,0.048,44.52866,2.1373756800000003,-0.671367757269819,2.0291969179835547,-83.46257288586976,306.67746817759513
4282827,-0.079,-0.622,10.0413,-0.26,0.0311,0.0117,52.399952,-1.558021,17.8,63.752,163.338,10.06085635967436,0.2621146695627698,-0.5775507480650326,0.2428821450274936,-0.6667,-0.4583,-0.579600000000001,-0.2458,0.0182999999999999,0.0138,0.052,33.29805000000001,1.7314986000000006,-1.6587979412613363,0.49646429062835346,-85.1213708271311,307.1739324682235
4282875,0.3883,0.6087,9.7032,0.0076,0.016,-0.0174,52.4792,-1.469116,7.52,30.229,108.263,9.730024810862508,0.0248298207806661,-0.3308315488118509,-0.2372848487821036,0.4673,1.2307,-0.3380999999999989,0.2676,-0.0150999999999999,-0.0291,0.048,26.52393000000001,1.2731486400000005,-0.3989784019941481,1.2090176567263387,-85.52034922912524,308.38295012494984
4282927,-1.462,1.5866,9.5249,-0.1737,0.0025,-0.0049,52.399952,-1.558021,17.8,63.929,163.379,9.766189818450185,0.1737870823738059,0.0361650075876749,0.1489572615931397,-1.8503,0.9779,-0.1783000000000001,-0.1813,-0.0135,0.0124999999999999,0.052,36.60291000000001,1.9033513200000003,-1.8238251141789925,0.5444338345802259,-87.34417434330423,308.92738395953006
4282976,0.3906,0.3771,9.6744,-0.0077,-0.0021,-0.0063,52.4792,-1.469116,7.52,30.092,107.812,9.689622703180966,0.0101680873324337,-0.0765671152692171,-0.1636189950413721,1.8526,-1.2095,0.1494999999999997,0.1659999999999999,-0.0046,-0.0014,0.049,8.424390000000006,0.4127951100000003,-0.12627184119380438,0.39300791971846954,-87.47044618449803,309.3203918792485
4283028,0.7529,1.1397,10.4611,-0.0172,0.0212,-0.0017,52.399952,-1.558021,17.8,63.724,163.17,10.549899890994226,0.0273526963935916,0.86027718781326,0.0171846090611578,0.3623,0.7626,0.7866999999999997,-0.0095,0.0233,0.0046,0.052,38.70743999999999,2.0127868799999993,-1.926575251967961,0.5827682410742016,-89.39702143646599,309.9031601203227
4283075,0.6837,0.4978,9.9019,-0.018,0.0018,-0.0059,52.4792,-1.469116,7.52,30.035,107.416,9.937951204347906,0.0190276115158997,-0.6119486866463202,-0.0083250848776918,-0.0692,-0.6418999999999999,-0.5592000000000006,-0.0007999999999999,-0.0194,-0.0042,0.047,27.399360000000012,1.2877699200000006,-0.38543887952043704,1.2287344045849933,-89.78246031598643,311.1318945249077
4283128,-0.1935,-0.2471,10.3063,0.0183,-0.0372,0.0395,52.399952,-1.558021,17.8,63.414,163.049,10.311077555231558,0.0572623785744183,0.373126350883652,0.0382347670585185,-0.8772,-0.7449,0.4044000000000007,0.0363,-0.039,0.0454,0.053,42.04108000000001,2.2281772400000004,-2.1313728449833147,0.6496334416590253,-91.91383316096974,311.7815279665667
4283175,0.5912,0.395,9.5777,-0.0378,0.0077,0.0127,52.4792,-1.469116,7.52,29.984,108.445,9.604055379369695,0.0406130520891991,-0.7070221758618604,-0.0166493264852191,0.7847,0.6421,-0.7286000000000001,-0.0561,0.0448999999999999,-0.0268,0.047,44.948479999999996,2.1125785599999998,-0.6684075717253708,2.0040507703728134,-92.58224073269511,313.78557873693956
4283227,-1.5763,0.4077,10.2564,-0.0469,0.1174,-0.0448,52.399952,-1.558021,17.8,63.824,163.018,10.384829413139148,0.1341246062435972,0.7807740337694504,0.0935115541543981,-2.1675,0.0126999999999999,0.6786999999999992,-0.0090999999999999,0.1097,-0.0574999999999999,0.052,36.481640000000006,1.8970452800000002,-1.8143275800506038,0.5540724019819054,-94.39656831274571,314.33965113892145
4283276,0.2914,0.3697,10.0547,-0.0177,0.0221,0.0126,52.4792,-1.469116,7.52,29.696,106.502,10.065713295142078,0.0309912890987128,-0.3191161179970692,-0.1031333171448843,1.8677,-0.038,-0.2016999999999988,0.0291999999999999,-0.0953,0.0574,0.049,32.51614000000001,1.5932908600000004,-0.45257237858795973,1.5276629231276044,-94.84914069133367,315.86731406204905
4283327,-0.7658,-0.6827,9.1778,-0.0235,0.0198,0.0237,52.399952,-1.558021,17.8,63.544,162.953,9.23496300858861,0.0388069581389729,-0.830750286553469,0.00781566904026,-1.0572,-1.0524,-0.8769000000000009,-0.0058,-0.0023,0.0110999999999999,0.051,51.72096999999997,2.6377694699999985,-2.5218780141340456,0.7732781250568223,-97.37101870546772,316.6405921871059
4283375,-0.1317,0.5654,10.0763,-0.0239,-0.0177,-0.0121,52.4792,-1.469116,7.52,29.387,106.674,10.093009647275682,0.0321077872174337,0.8580466386870729,-0.0066991709215392,0.6341,1.2481,0.8985000000000003,-0.0004,-0.0375,-0.0358,0.048,29.824800000000014,1.4315904000000006,-0.410760284092939,1.3713960268223215,-97.78177898956066,318.0119882139282
4283427,-0.8379,-0.0727,10.6004,0.0284,0.0378,-0.0519,52.399952,-1.558021,17.8,63.551,162.694,10.63371251539179,0.070206908491971,0.5407028681161083,0.0380991212745373,-0.7061999999999999,-0.6381,0.5241000000000007,0.0523,0.0555,-0.0398,0.052,46.27712999999998,2.4064107599999986,-2.2974717104569486,0.7158466913339715,-100.07925070001761,318.72783490526217
4283475,0.43,-0.0822,10.1812,0.0006,-0.0035,-0.0114,52.4792,-1.469116,7.52,29.056,106.795,10.190607944573278,0.0119402680036923,-0.4431045708185124,-0.0582666404882787,1.2679,-0.0094999999999999,-0.4192,-0.0278,-0.0413,0.0405,0.048,33.46891000000001,1.6065076800000004,-0.46419758910595477,1.5379816397367048,-100.54344828912356,320.26581654499887
4283527,-0.8464,-0.172,10.5254,0.3025,-0.0119,-0.0037,52.399952,-1.558021,17.8,63.727,162.726,10.56077753387505,0.302756585394934,0.3701695893017724,0.2908163173912417,-1.2764,-0.0897999999999999,0.3441999999999989,0.3019,-0.0084,0.0077,0.052,36.77211,1.9121497199999997,-1.8259034414256685,0.5677967719932703,-102.36935173054923,320.8336133169921
4283576,0.2705,0.0344,9.7853,0.004,0.0265,0.0178,52.4792,-1.469116,7.52,28.987,105.151,9.789098513142056,0.0321728146110967,-0.7716790207329947,-0.2705837707838373,1.1169,0.2063999999999999,-0.7401,-0.2985,0.0384,0.0215,0.049,0.3261299999999999,0.015980369999999997,-0.004176690065887538,0.015424898230796088,-102.37352842061512,320.8490382152229
4283627,0.4506,0.3782,9.2542,-0.0602,-0.0156,-0.0134,52.399952,-1.558021,17.8,63.245,162.30700000000002,9.27287944707576,0.0636157213273574,-0.5162190660662969,0.0314429067162606,0.1800999999999999,0.3438,-0.5310999999999986,-0.0642,-0.0421,-0.0312,0.051,39.23663999999999,2.0010686399999993,-1.9064153294305763,0.6081581157096843,-104.27994375004569,321.45719633093256
4283675,0.5392,0.6173,10.3394,0.0142,0.0153,-0.0163,52.4792,-1.469116,7.52,28.768,105.53,10.37183630269973,0.0264843349925951,1.098956855623971,-0.0371313863347622,0.0886,0.2390999999999999,1.0851999999999986,0.0744,0.0308999999999999,-0.0028999999999999,0.048,45.64164000000001,2.1907987200000005,-0.5865707919797126,2.1108135250537727,-104.8665145420254,323.56800985598636
4283727,-1.4262,0.8654,9.3885,-0.21,-0.0551,0.0744,52.399952,-1.558021,17.8,63.547,162.704,9.535559545721478,0.2295024400741743,-0.8362767569782523,0.2030181050815792,-1.9654,0.2481,-0.950899999999999,-0.2241999999999999,-0.0704,0.0906999999999999,0.052,46.17058999999999,2.4008706799999993,-2.2923070480677907,0.7137985846598395,-107.1588215900932,324.2818084406462
4283775,0.2655,0.6476,9.6173,0.0061,0.0148,-0.0324,52.4792,-1.469116,7.52,29.041,106.625,9.642734845467857,0.0361387603550536,0.1071752997463786,-0.1933636797191206,1.6917,-0.2178,0.2287999999999996,0.2161,0.0699,-0.1067999999999999,0.048,42.829170000000005,2.0558001600000004,-0.5881777623718815,1.969863248478745,-107.74699935246508,326.251671689125
4283828,-1.7069,0.2961,9.6759,-0.0084,0.0827,-0.0502,52.399952,-1.558021,17.8,63.716,162.44799999999998,9.829762134965424,0.0971076207102202,0.1870272894975677,0.0609688603551665,-1.9724,-0.3515,0.0586000000000002,-0.0144999999999999,0.0678999999999999,-0.0178,0.053,39.371129999999994,2.0866698899999996,-1.9895221480821197,0.6292796295156218,-109.7365215005472,326.8809513186406
4283875,0.3663,0.6681,9.6467,-0.0006,0.033,-0.0184,52.4792,-1.469116,7.52,29.066,105.639,9.676742953597556,0.0377878287283088,-0.1530191813678669,-0.0593197919819114,2.0732,0.372,-0.0292000000000012,0.0078,-0.0496999999999999,0.0318,0.047,39.73034,1.86732598,-0.503385077458385,1.7981962571908485,-110.23990657800559,328.67914757583145
4283928,-0.1518,-0.1395,9.9899,0.0247,0.0267,-0.0018,52.399952,-1.558021,17.8,63.472,162.695,9.992027096640602,0.0364173035794799,0.3152841430430442,-0.0013705251488288,-0.5181,-0.8076000000000001,0.3432000000000013,0.0253,-0.0063,0.0166,0.053,35.82561999999999,1.8987578599999992,-1.812810291186297,0.5648010792135846,-112.05271686919188,329.243948655045
4283975,0.5102,-0.1276,10.3581,-0.0158,0.0274,-0.0088,52.4792,-1.469116,7.52,29.405,105.741,10.37144259059462,0.0328304736487306,0.3794154939540171,-0.0035868299307492,0.6619999999999999,0.0119,0.3681999999999998,-0.0405,0.0006999999999999,-0.007,0.047,41.59046999999999,1.9547520899999995,-0.5303032565842175,1.8814447080410148,-112.5830201257761,331.125393363086
4284028,-0.4334,-0.1495,10.2584,0.1482,-0.0183,0.023,52.399952,-1.558021,17.8,63.414,162.27700000000002,10.26863946051277,0.1510864984040599,-0.102803130081849,0.1182560247553292,-0.9436,-0.0219,-0.0997000000000003,0.164,-0.0457,0.0318,0.053,38.53376000000002,2.042289280000001,-1.9453609192270733,0.6217044290874233,-114.52838104500317,331.7470977921734
4284075,0.1125,0.3587,9.7628,-0.0116,0.0542,0.0016,52.4792,-1.469116,7.52,29.725,106.042,9.77003509614986,0.0554505184826977,-0.4986043643629099,-0.0956359799213622,0.5459,0.5082,-0.4955999999999996,-0.1598,0.0725,-0.0214,0.047,35.938589999999984,1.6891137299999992,-0.4667729368603871,1.623338602476156,-114.99515398186355,333.3704363946496
4284128,-0.3337,-0.0979,9.5597,0.1637,-0.029,0.015,52.399952,-1.558021,17.8,63.317,162.565,9.566023426168265,0.1669242043563485,-0.2040116699815968,0.1114736858736508,-0.4462,-0.4566,-0.2031000000000009,0.1753,-0.0832,0.0133999999999999,0.053,38.77366000000001,2.0550039800000004,-1.9605919121010664,0.6157277905208816,-116.95574589396462,333.9861641851705
