timestamp_ms,ax,ay,az,gyro_yaw,gyro_pitch,gyro_roll,gps_lat,gps_lon,gps_speed,vehicle_speed,vehicle_heading,accel_magnitude,gyro_magnitude,accel_change,gyro_change,ax_change,ay_change,az_change,gyro_yaw_change,gyro_pitch_change,gyro_roll_change,dt,predicted_speed,predicted_speed_mps,distance,dx,dy,predicted_x,predicted_y,gps_x,gps_y,position_error,gps_step_distance,distance_travelled,drift_percent,speed_mps,gnss_status,dr_x,dr_y,nav_x,nav_y
6112275,-0.7911,0.1873,9.2883,0.0962,-0.0372,0.0199,52.412903,-1.530007,6.09,24.098000000000003,209.796,9.323810239918012,0.1050442287800714,-0.7593646137677066,0.0193948855251462,-0.3107,-0.3306,-0.7701000000000011,0.0127999999999999,-0.0470999999999999,0.0031,0.1,40.76635000000002,11.323986111111116,1.1323986111111117,-0.5627040194966283,-0.9826956807113345,-148.06190428363414,40.253051502229695,-155.04968125943665,39.91897866574205,1506.0032575799266,45.7616344085186,41110102.11648876,0.0036633410768782473,11.323986111111116,LOST,-178.62902407714884,59.48560687630154,-178.62902407714884,59.48560687630154
6112376,-0.9924,-1.1122,9.2727,0.0811,-0.0373,0.0081,52.412903,-1.530007,6.09,24.318,209.874,9.391741685651285,0.0896331969752278,0.0679314457332704,-0.0154110318048436,-0.2012999999999999,-1.2995,-0.0155999999999991,-0.0150999999999999,-0.0001,-0.0118,0.101,40.661,11.294722222222223,1.1407669444444446,-0.5682095162799019,-0.9891851025698246,-148.63011379991403,39.26386639965987,-155.04968125943665,39.91897866574205,1504.893066795722,0.0,41110102.11648876,0.0036606405465291402,11.294722222222223,LOST,-179.1972335934287,58.496421773731704,-179.1972335934287,58.496421773731704
6112475,-0.2054,-0.6731,10.1166,-0.0351,-0.0852,0.011,52.412903,-1.530007,6.09,24.512,210.265,10.141047693902244,0.0928011314586196,0.7493060082509597,0.0031679344833917,0.7869999999999999,0.4391,0.8438999999999997,-0.1162,-0.0479,0.0029,0.099,37.75670000000001,10.487972222222224,1.0383092500000002,-0.52330797765239,-0.8967914245580901,-149.15342177756642,38.36707497510178,-155.04968125943665,39.91897866574205,1503.884282044768,0.0,41110102.11648876,0.0036581866855581913,10.487972222222224,LOST,-179.7205415710811,57.599630349173616,-179.7205415710811,57.599630349173616
6112576,-1.0857,-0.0012,10.3707,-0.0483,-0.067,0.001,52.412903,-1.530007,6.09,24.548,209.499,10.427375720669128,0.082600786921191,0.2863280267668848,-0.0102003445374286,-0.8803000000000001,0.6719,0.2540999999999993,-0.0132,0.0181999999999999,-0.0099999999999999,0.101,44.32146000000002,12.311516666666673,1.243463183333334,-0.6122916785836222,-1.0822659509763388,-149.76571345615005,37.284809024125444,-155.04968125943665,39.91897866574205,1502.67239739247,0.0,41110102.11648876,0.003655238785674936,12.311516666666673,LOST,-180.33283324966473,56.51736439819728,-180.33283324966473,56.51736439819728
6112676,-1.5746,0.3869,9.8918,-0.0606,-0.1092,-0.0007,52.412903,-1.530007,6.09,24.552,209.645,10.023809855040149,0.1248899115221081,-0.4035658656289786,0.0422891246009171,-0.4888999999999999,0.3881,-0.4788999999999994,-0.0122999999999999,-0.0422,-0.0017,0.1,36.81293999999998,10.225816666666661,1.0225816666666663,-0.5057940620466671,-0.888732598592574,-150.27150751819673,36.39607642553287,-155.04968125943665,39.91897866574205,1501.676410890478,0.0,41110102.11648876,0.0036528160563439075,10.225816666666661,LOST,-180.8386273117114,55.6286317996047,-180.8386273117114,55.6286317996047
6112775,-1.0143,0.1809,9.8037,-0.0069,-0.0939,0.048,52.412903,-1.530007,6.09,24.66,209.256,9.85769055052957,0.1056826381199863,-0.1661193045105786,-0.0192072734021217,0.5603,-0.206,-0.0881000000000007,0.0537,0.0153,0.0487,0.099,36.404540000000004,10.112372222222223,1.00112485,-0.4892623347611187,-0.8734262035636563,-150.76076985295785,35.522650221969215,-155.04968125943665,39.91897866574205,1500.6998387314839,0.0,41110102.11648876,0.0036504405522494953,10.112372222222223,LOST,-181.32788964647253,54.75520559604106,-181.32788964647253,54.75520559604106
6112876,-1.3623,-0.0694,9.4113,-0.0098,-0.1476,0.0565,52.412903,-1.530007,6.09,24.595,209.638,9.509639600952289,0.1583478765250737,-0.3480509495772814,0.0526652384050873,-0.3480000000000001,-0.2503,-0.3923999999999985,-0.0029,-0.0537,0.0085,0.101,32.577850000000005,9.049402777777779,0.9139896805555557,-0.45198474075196293,-0.7944097999706623,-151.2127545937098,34.72824042199855,-155.04968125943665,39.91897866574205,1499.809655356615,0.0,41110102.11648876,0.0036482751881928787,9.049402777777779,LOST,-181.77987438722445,53.96079579607038,-181.77987438722445,53.96079579607038
6112975,-2.1839,0.0718,9.7888,-0.0249,-0.1984,0.0068,52.412903,-1.530007,6.09,24.426,208.763,10.029714845896669,0.2000720120356668,0.520075244944378,0.041724135510593,-0.8215999999999999,0.1412,0.3774999999999995,-0.0150999999999999,-0.0507999999999999,-0.0497,0.099,34.453309999999995,9.570363888888886,0.9474660249999998,-0.45590897800118185,-0.8305653931553,-151.668663571711,33.89767502884325,-155.04968125943665,39.91897866574205,1498.8837217314115,0.0,41110102.11648876,0.003646022861933557,9.570363888888886,LOST,-182.23578336522567,53.13023040291508,-182.23578336522567,53.13023040291508
6113076,-1.9398,-0.0785,9.8239,0.0203,-0.1509,0.0578,52.412903,-1.530007,6.09,24.167,208.981,10.013890228078196,0.1628611064680576,-0.0158246178184704,-0.0372109055676091,0.2440999999999999,-0.1503,0.0350999999999999,0.0452,0.0474999999999999,0.051,0.101,35.017169999999986,9.726991666666663,0.982426158333333,-0.47600468870760004,-0.8594071752702394,-152.1446682604186,33.03826785357301,-155.04968125943665,39.91897866574205,1497.924451007006,0.0,41110102.11648876,0.003643689443442678,9.726991666666663,LOST,-182.7117880539333,52.27082322764485,-182.7117880539333,52.27082322764485
6113175,-1.7539,-0.4122,9.8722,-0.0226,-0.2315,0.0167,52.412903,-1.530007,6.09,23.63,209.533,10.035258187510673,0.2331992710108674,0.0213679594324762,0.0703381645428098,0.1858999999999999,-0.3337,0.0482999999999993,-0.0428999999999999,-0.0806,-0.0411,0.099,28.850159999999995,8.013933333333332,0.7933794,-0.3910763561214273,-0.6902971505280509,-152.53574461654003,32.34797070304496,-155.04968125943665,39.91897866574205,1497.151480257192,0.0,41110102.11648876,0.0036418091981744376,8.013933333333332,LOST,-183.1028644100547,51.580526077116794,-183.1028644100547,51.580526077116794
6113275,-1.9498,-0.1565,10.536,0.0122,-0.2074,0.0595,52.412903,-1.530007,6.09,23.569000000000003,209.348,10.7160397670968,0.2161107355038152,0.6807815795861263,-0.0170885355070521,-0.1958999999999999,0.2557,0.6638000000000002,0.0348,0.0241,0.0428,0.1,36.92749999999999,10.257638888888886,1.0257638888888887,-0.5027400763196189,-0.894116307540915,-153.03848469285964,31.45385439550404,-155.04968125943665,39.91897866574205,1496.1513926068858,0.0,41110102.11648876,0.003639376492832397,10.257638888888886,LOST,-183.6056044863743,50.68640976957588,-183.6056044863743,50.68640976957588
6113375,-2.4847,-0.5253,10.4348,-0.0011,-0.2363,0.0337,52.412903,-1.530007,6.09,23.252,208.912,10.739400598729892,0.2386935064051806,0.0233608316330933,0.0225827709013653,-0.5349000000000002,-0.3688,-0.1012000000000004,-0.0133,-0.0289,-0.0257999999999999,0.1,36.45078999999999,10.125219444444442,1.0125219444444442,-0.48951966052165014,-0.8863245398522634,-153.52800435338128,30.567529855651777,-155.04968125943665,39.91897866574205,1495.162563338002,0.0,41110102.11648876,0.003636971173414601,10.125219444444442,LOST,-184.09512414689593,49.800085229723614,-184.09512414689593,49.800085229723614
6113476,-1.5878,-0.4605,8.8137,0.0119,-0.242,0.0883,52.412903,-1.530007,6.09,23.011,208.688,8.967411933216853,0.2578807864110857,-1.7719886655130388,0.019187280005905,0.8969,0.0647999999999999,-1.6210999999999984,0.013,-0.0056999999999999,0.0546,0.101,44.569119999999984,12.380311111111107,1.2504114222222218,-0.600247221343554,-1.0969193215971456,-154.12825157472483,29.470610534054632,-155.04968125943665,39.91897866574205,1493.9404117236697,0.0,41110102.11648876,0.0036339982992269638,12.380311111111107,LOST,-184.6953713682395,48.70316590812647,-184.6953713682395,48.70316590812647
6113575,-2.2868,0.3584,9.1636,-0.0561,-0.3996,-0.0069,52.412903,-1.530007,6.09,22.342,208.012,9.451426863706876,0.4035777248560678,0.484014930490023,0.1456969384449821,-0.6989999999999998,0.8189,0.3498999999999999,-0.068,-0.1576,-0.0952,0.099,20.591179999999994,5.719772222222221,0.5662574499999999,-0.265946478815099,-0.49991996368054015,-154.39419805353992,28.970690570374092,-155.04968125943665,39.91897866574205,1493.3855924273234,0.0,41110102.11648876,0.0036326487056531653,5.719772222222221,LOST,-184.96131784705457,48.20324594444593,-184.96131784705457,48.20324594444593
6113675,-2.9797,-1.2562,10.7802,-0.0475,-0.3305,0.1286,52.412903,-1.530007,6.09,21.355,206.424,11.254748445434045,0.3578050586562465,1.8033215817271664,-0.0457726661998213,-0.6928999999999998,-1.6146,1.6166,0.0085999999999999,0.0691,0.1354999999999999,0.1,29.44515,8.179208333333333,0.8179208333333334,-0.36398322407046335,-0.7324689086889391,-154.7581812776104,28.238221661685152,-155.04968125943665,39.91897866574205,1492.579980284345,0.0,41110102.11648876,0.0036306890604528306,8.179208333333333,LOST,-185.32530107112504,47.47077703575699,-185.32530107112504,47.47077703575699
6113775,-2.9208,-0.4595,8.9322,-0.0913,-0.4043,0.0124,52.412903,-1.530007,6.09,22.118,207.668,9.408847417723385,0.4146660584132731,-1.8459010277106584,0.0568609997570265,0.0588999999999999,0.7967,-1.8480000000000008,-0.0438,-0.0737999999999999,-0.1162,0.1,25.59213,7.108925,0.7108925,-0.33010113819990505,-0.6296041495379278,-155.08828241581028,27.608617512147223,-155.04968125943665,39.91897866574205,1491.8826312172991,0.0,41110102.11648876,0.0036289927643330354,7.108925,LOST,-185.65540220932493,46.84117288621906,-185.65540220932493,46.84117288621906
6113875,-3.5331,-0.2984,9.4126,-0.0814,-0.3992,0.0554,52.412903,-1.530007,6.09,21.553,207.427,10.058274053235971,0.4111639089219772,0.6494266355125866,-0.0035021494912958,-0.6123000000000003,0.1611,0.4803999999999995,0.0099,0.0050999999999999,0.043,0.1,26.836370000000002,7.454547222222223,0.7454547222222223,-0.3433699428661048,-0.6616644355105831,-155.4316523586764,26.94695307663664,-155.04968125943665,39.91897866574205,1491.1507890177754,0.0,41110102.11648876,0.0036272125639398326,7.454547222222223,LOST,-185.9987721521911,46.179508450708475,-185.9987721521911,46.179508450708475
6113975,-2.8831,-0.2395,9.4405,-0.0633,-0.4658,0.0107,52.412903,-1.530007,6.09,21.946,208.1,9.873837456126164,0.470203168853635,-0.1844365971098067,0.0590392599316577,0.6499999999999999,0.0589,0.0279000000000007,0.0181,-0.0665999999999999,-0.0447,0.1,21.305840000000007,5.918288888888891,0.5918288888888891,-0.2787584383155488,-0.5220681629742743,-155.71041079699194,26.424884913662364,-155.04968125943665,39.91897866574205,1490.5711402731285,0.0,41110102.11648876,0.003625802572928367,5.918288888888891,LOST,-186.27753059050664,45.6574402877342,-186.27753059050664,45.6574402877342
6114076,-2.7013,-0.6286,10.033,-0.0449,-0.4479,0.1089,52.412903,-1.530007,6.09,21.028,206.691,10.409286654233323,0.4631302516571337,0.535449198107159,-0.0070729171965012,0.1818000000000004,-0.3891,0.5924999999999994,0.0183999999999999,0.0178999999999999,0.0982,0.101,20.234260000000003,5.620627777777778,0.5676834055555556,-0.25499127290111073,-0.5071921723443933,-155.96540206989306,25.91769274131797,-155.04968125943665,39.91897866574205,1490.0124982599605,0.0,41110102.11648876,0.0036244436806259707,5.620627777777778,LOST,-186.5325218634077,45.15024811538981,-186.5325218634077,45.15024811538981
6114176,-3.2593,-0.6509,9.2272,-0.063,-0.4694,0.0746,52.412903,-1.530007,6.09,21.42,207.041,9.8075443990838,0.4794481410955725,-0.6017422551495244,0.0163178894384387,-0.5580000000000003,-0.0222999999999999,-0.8057999999999996,-0.0180999999999999,-0.0214999999999999,-0.0343,0.1,20.372220000000006,5.658950000000002,0.5658950000000001,-0.25727169754319734,-0.5040321663031455,-156.22267376743625,25.413660575014827,-155.04968125943665,39.91897866574205,1489.456248212507,0.0,41110102.11648876,0.0036230906067613593,5.658950000000002,LOST,-186.78979356095093,44.64621594908666,-186.78979356095093,44.64621594908666
6114276,-2.9852,-0.7446,9.4543,-0.0298,-0.4352,0.0999,52.412903,-1.530007,6.09,21.395,206.057,9.942315459187563,0.447512111567944,0.1347710601037643,-0.0319360295276284,0.2741000000000002,-0.0937,0.2271,0.0332,0.0342,0.0253,0.1,21.51563,5.976563888888889,0.597656388888889,-0.2625295838034512,-0.5369090954786421,-156.4852033512397,24.876751479536185,-155.04968125943665,39.91897866574205,1488.8669847034976,0.0,41110102.11648876,0.0036216572279112176,5.976563888888889,LOST,-187.05232314475435,44.109306853608025,-187.05232314475435,44.109306853608025
6114376,-3.5047,-0.7588,9.7429,-0.085,-0.4903,0.0584,52.412903,-1.530007,6.09,21.308000000000003,205.952,10.381849543313562,0.5010285919985006,0.4395340841259987,0.0535164804305565,-0.5195000000000003,-0.0141999999999999,0.2886000000000006,-0.0552,-0.0551,-0.0415,0.1,22.12636,6.146211111111111,0.6146211111111111,-0.26896927437369655,-0.5526433204756427,-156.7541726256134,24.324108159060543,-155.04968125943665,39.91897866574205,1488.2608144930673,0.0,41110102.11648876,0.0036201827236428683,6.146211111111111,LOST,-187.32129241912807,43.55666353313239,-187.32129241912807,43.55666353313239
6114475,-3.5153,0.0685,9.6353,-0.0682,-0.4515,0.057,52.412903,-1.530007,6.09,21.478,206.479,10.256755453358531,0.4601657201487308,-0.125094089955029,-0.0408628718497697,-0.0105999999999997,0.8273,-0.1075999999999997,0.0168,0.0388,-0.0013999999999999,0.099,22.33993999999999,6.205538888888887,0.6143483499999998,-0.27391935909429455,-0.5499018820308702,-157.0280919847077,23.774206277029673,-155.04968125943665,39.91897866574205,1487.6558802499414,0.0,41110102.11648876,0.0036187112258552643,6.205538888888887,LOST,-187.59521177822236,43.006761651101506,-187.59521177822236,43.006761651101506
6114575,-2.9138,0.2278,10.117,-0.0449,-0.4804,0.0137,52.412903,-1.530007,6.09,21.704,205.808,10.53070806166423,0.4826881602028374,0.2739526083056969,0.0225224400541065,0.6014999999999997,0.1593,0.4817,0.0232999999999999,-0.0288999999999999,-0.0433,0.1,20.815869999999986,5.782186111111107,0.5782186111111107,-0.25173140616758327,-0.5205459262967611,-157.27982339087526,23.25366035073291,-155.04968125943665,39.91897866574205,1487.0853866312334,0.0,41110102.11648876,0.0036173235046156244,5.782186111111107,LOST,-187.84694318438991,42.486215724804744,-187.84694318438991,42.486215724804744
6114676,-3.041,-0.2095,9.5682,-0.0711,-0.5108,0.0402,52.412903,-1.530007,6.09,21.528,204.761,10.042012870435888,0.5172889811314368,-0.4886951912283432,0.0346008209285994,-0.1271999999999997,-0.4373,-0.5488000000000017,-0.0261999999999999,-0.0304,0.0265,0.101,21.37598999999999,5.937774999999998,0.5997152749999998,-0.2511811959426371,-0.5445791199386476,-157.53100458681791,22.709081230794265,-155.04968125943665,39.91897866574205,1486.4920023392744,0.0,41110102.11648876,0.003615880101993375,5.937774999999998,LOST,-188.09812438033256,41.9416366048661,-188.09812438033256,41.9416366048661
6114775,-3.2246,-0.9883,8.695,-0.0614,-0.5031,-0.0193,52.412903,-1.530007,6.09,21.978,206.037,9.326189310216687,0.5072002168769253,-0.7158235602191994,-0.0100887642545115,-0.1836000000000002,-0.7787999999999999,-0.8731999999999989,0.0096999999999999,0.0077,-0.0595,0.099,22.882540000000002,6.356261111111111,0.62926985,-0.27621892644791946,-0.5654057382013216,-157.80722351326582,22.143675492592944,-155.04968125943665,39.91897866574205,1485.8715674064783,0.0,41110102.11648876,0.0036143708989000867,6.356261111111111,LOST,-188.3743433067805,41.37623086666478,-188.3743433067805,41.37623086666478
6114875,-3.2677,-0.6962,10.0605,-0.0339,-0.4088,0.0261,52.412903,-1.530007,6.09,21.596,204.337,10.60076497145371,0.4110326751001676,1.274575661237023,-0.0961675417767576,-0.0430999999999999,0.2920999999999999,1.365499999999999,0.0275,0.0943,0.0454,0.1,23.35298,6.486938888888888,0.6486938888888889,-0.2673285882676848,-0.5910492258489108,-158.0745521015335,21.552626266744035,-155.04968125943665,39.91897866574205,1485.2290550565467,0.0,41110102.11648876,0.003612807992663291,6.486938888888888,LOST,-188.64167189504818,40.78518164081587,-188.64167189504818,40.78518164081587
6114975,-2.8328,-0.1952,9.0101,-0.0523,-0.4319,-0.0391,52.412903,-1.530007,6.09,21.582,203.851,9.446944526671045,0.4368085507404817,-1.1538204447826672,0.025775875640314,0.4348999999999998,0.501,-1.0503999999999998,-0.0184,-0.0231,-0.0652,0.1,22.544470000000004,6.262352777777779,0.626235277777778,-0.2532242203601032,-0.5727548492648741,-158.3277763218936,20.97987141747916,-155.04968125943665,39.91897866574205,1484.6080827002825,0.0,41110102.11648876,0.0036112974822916435,6.262352777777779,LOST,-188.89489611540827,40.21242679155099,-188.89489611540827,40.21242679155099
6115076,-1.8105,-0.921,9.368,-0.0866,-0.456,0.0354,52.412903,-1.530007,6.09,21.805,202.576,9.585696388369495,0.4654983566028993,0.138751861698454,0.0286898058624175,1.0223000000000002,-0.7258,0.3579000000000008,-0.0343,-0.0241,0.0745,0.101,14.967109999999996,4.157530555555555,0.41991058611111104,-0.16120727497879694,-0.38773330373091164,-158.4889835968724,20.59213811374825,-155.04968125943665,39.91897866574205,1484.1905972751113,0.0,41110102.11648876,0.0036102819522791222,4.157530555555555,LOST,-189.05610339038705,39.82469348782009,-189.05610339038705,39.82469348782009
6115175,-3.2883,-0.3704,9.637,-0.084,-0.491,0.0432,52.412903,-1.530007,6.09,22.064,203.59,10.189302333820509,0.5000032399895025,0.6036059454510099,0.0345048833866031,-1.4778,0.5506,0.2690000000000001,0.0025999999999999,-0.0349999999999999,0.0078,0.099,22.103149999999996,6.139763888888887,0.6078366249999999,-0.2432495864305825,-0.5570412923587812,-158.73223318330298,20.035096821389466,-155.04968125943665,39.91897866574205,1483.587523301185,0.0,41110102.11648876,0.0036088149795817127,6.139763888888887,LOST,-189.29935297681763,39.2676521954613,-189.29935297681763,39.2676521954613
6115275,-2.664,-0.4188,8.773,-0.0567,-0.511,-0.0184,52.412903,-1.530007,6.09,21.521,203.758,9.17811627949875,0.5144652077643347,-1.0111860543217563,0.0144619677748322,0.6242999999999999,-0.0484,-0.8640000000000008,0.0273,-0.02,-0.0616,0.1,19.8488,5.5135555555555555,0.5513555555555556,-0.22212708688816446,-0.5046310592032096,-158.95436027019113,19.530465762186257,-155.04968125943665,39.91897866574205,1483.0406956570557,0.0,41110102.11648876,0.003607484825639064,5.5135555555555555,LOST,-189.5214800637058,38.7630211362581,-189.5214800637058,38.7630211362581
6115376,-3.0406,-1.2191,9.5889,-0.0333,-0.4232,0.0267,52.412903,-1.530007,6.09,21.24,202.135,10.13303786531956,0.4253469407436711,0.9549215858208092,-0.0891182670206636,-0.3765999999999998,-0.8003,0.815900000000001,0.0233999999999999,0.0877999999999999,0.0451,0.101,23.08171999999999,6.411588888888886,0.6475704777777775,-0.24399819496888517,-0.599843650079973,-159.19835846516003,18.930622112106285,-155.04968125943665,39.91897866574205,1482.3963581001333,0.0,41110102.11648876,0.0036059174796006215,6.411588888888886,LOST,-189.76547825867473,38.16317748617812,-189.76547825867473,38.16317748617812
6115475,-2.8318,-1.1243,9.9315,-0.0573,-0.485,-0.0038,52.412903,-1.530007,6.09,21.254,202.975,10.388350878748753,0.4883878888752259,0.255313013429193,0.0630409481315548,0.2088000000000001,0.0948,0.3425999999999991,-0.0239999999999999,-0.0617999999999999,-0.0305,0.099,19.992449999999995,5.553458333333332,0.5497923749999999,-0.21460015276135705,-0.5061802347414829,-159.4129586179214,18.424441877364803,-155.04968125943665,39.91897866574205,1481.8501763841125,0.0,41110102.11648876,0.0036045888968730157,5.553458333333332,LOST,-189.9800784114361,37.65699725143664,-189.9800784114361,37.65699725143664
6115575,-2.0031,-1.1478,10.1604,-0.0287,-0.4328,0.0666,52.412903,-1.530007,6.09,20.689,203.105,10.419384943939829,0.4388337840230626,0.0310340651910756,-0.0495541048521632,0.8287,-0.0234999999999998,0.2288999999999994,0.0285999999999999,0.0521999999999999,0.0704,0.1,18.881249999999998,5.244791666666666,0.5244791666666666,-0.20581474290134874,-0.48240925350972774,-159.61877336082273,17.942032623855074,-155.04968125943665,39.91897866574205,1481.329281698997,0.0,41110102.11648876,0.0036033218246491632,5.244791666666666,LOST,-190.18589315433744,37.17458799792691,-190.18589315433744,37.17458799792691
6115675,-2.5001,-1.0134,9.2928,-0.0225,-0.4306,0.0378,52.412903,-1.530007,6.09,21.236,203.907,9.67644621800793,0.4328411371392511,-0.7429387259318982,-0.0059926468838115,-0.4970000000000003,0.1343999999999998,-0.8675999999999995,0.0062,0.0022,-0.0288,0.1,19.71744999999999,5.477069444444441,0.5477069444444441,-0.221960036234109,-0.5007161264705007,-159.84073339705685,17.441316497384573,-155.04968125943665,39.91897866574205,1480.7862692382898,0.0,41110102.11648876,0.0036020009511101765,5.477069444444441,LOST,-190.40785319057156,36.673871871456406,-190.40785319057156,36.673871871456406
6115775,-2.9417,-1.4006,10.3913,-0.0614,-0.4473,0.0624,52.412903,-1.530007,6.09,21.614,203.582,10.890105368636243,0.4557861450285649,1.213659150628315,0.0229450078893138,-0.4415999999999997,-0.3872,1.0984999999999996,-0.0389,-0.0166999999999999,0.0245999999999999,0.1,24.903239999999997,6.917566666666666,0.6917566666666666,-0.2767449530345393,-0.6339870005352541,-160.1174783500914,16.80732949684932,-155.04968125943665,39.91897866574205,1480.0999447374556,0.0,41110102.11648876,0.003600331472160964,6.917566666666666,LOST,-190.68459814360605,36.03988487092115,-190.68459814360605,36.03988487092115
6115875,-2.299,-1.1279,9.8692,-0.0503,-0.4712,0.0223,52.412903,-1.530007,6.09,21.272,205.101,10.196012360231816,0.4744015387833391,-0.6940930084044279,0.0186153937547742,0.6427,0.2727000000000001,-0.5221,0.0111,-0.0239,-0.0401,0.1,17.792239999999996,4.942288888888887,0.4942288888888888,-0.209659420704085,-0.44755460216868853,-160.32713777079547,16.35977489468063,-155.04968125943665,39.91897866574205,1479.611411913863,0.0,41110102.11648876,0.0035991431199106872,4.942288888888887,LOST,-190.89425756431015,35.59233026875247,-190.89425756431015,35.59233026875247
6115975,-2.4092,-1.8829,9.1611,-0.0366,-0.442,0.0542,52.412903,-1.530007,6.09,20.938,205.052,9.657914384586352,0.4468122648271866,-0.5380979756454654,-0.0275892739561524,-0.1101999999999998,-0.7550000000000001,-0.7081,0.0136999999999999,0.0292,0.0319,0.1,19.346769999999996,5.374102777777776,0.5374102777777776,-0.22756134467288278,-0.48685279199349113,-160.55469911546837,15.872922102687138,-155.04968125943665,39.91897866574205,1479.080130250115,0.0,41110102.11648876,0.0035978507814430215,5.374102777777776,LOST,-191.12181890898304,35.10547747675897,-191.12181890898304,35.10547747675897
6116076,-1.7252,-2.1083,9.8998,-0.0517,-0.465,0.0351,52.412903,-1.530007,6.09,20.963,205.374,10.2677789209741,0.4691800294130175,0.6098645363877466,0.0223677645858308,0.6839999999999997,-0.2253999999999998,0.7387000000000015,-0.0151,-0.023,-0.0191,0.101,17.45893999999999,4.849705555555553,0.4898202611111109,-0.20990031002575782,-0.4425672243242235,-160.7645994254941,15.430354878362914,-155.04968125943665,39.91897866574205,1478.5963221484067,0.0,41110102.11648876,0.00359667392204156,4.849705555555553,LOST,-191.33171921900882,34.66291025243475,-191.33171921900882,34.66291025243475
6116176,-2.3409,-1.7984,10.4118,0.0027,-0.3828,0.0857,52.412903,-1.530007,6.09,20.79,206.051,10.822182525258016,0.3922851258969679,0.5544036042839178,-0.0768949035160496,-0.6156999999999999,0.3098999999999998,0.5119999999999987,0.0544,0.0822,0.0506,0.1,23.87762,6.632672222222222,0.6632672222222222,-0.29128773303529676,-0.5958815861037664,-161.0558871585294,14.834473292259148,-155.04968125943665,39.91897866574205,1477.9424729258387,0.0,41110102.11648876,0.0035950834389512597,6.632672222222222,LOST,-191.62300695204405,34.06702866633099,-191.62300695204405,34.06702866633099
6116275,-1.8626,-1.1766,11.1654,-0.0065,-0.4046,0.0841,52.412903,-1.530007,6.09,21.262,208.483,11.3806776371181,0.4132991894499673,0.5584951118600827,0.0210140635529994,0.4782999999999999,0.6217999999999999,0.7536000000000005,-0.0092,-0.0218,-0.0016,0.099,14.957740000000006,4.15492777777778,0.4113378500000002,-0.19616619345383704,-0.36154896126037267,-161.25205335198325,14.472924330998774,-155.04968125943665,39.91897866574205,1477.5402778046898,0.0,41110102.11648876,0.003594105102482989,4.15492777777778,LOST,-191.81917314549796,33.70547970507061,-191.81917314549796,33.70547970507061
6116376,-1.4996,-2.2414,10.3347,0.0078,-0.4651,-0.029,52.412903,-1.530007,6.09,20.466,209.116,10.680762997557803,0.4660685035485664,-0.6999146395602942,0.052769314098599,0.363,-1.0648,-0.8307000000000002,0.0143,-0.0605,-0.1130999999999999,0.101,18.671440000000004,5.186511111111112,0.5238376222222223,-0.25488857742311416,-0.4576436032052156,-161.50694192940637,14.01528072779356,-155.04968125943665,39.91897866574205,1477.0293359436596,0.0,41110102.11648876,0.003592862240425428,5.186511111111112,LOST,-192.07406172292107,33.247836101865396,-192.07406172292107,33.247836101865396
6116475,-1.4878,-1.4385,9.6635,0.0177,-0.39,0.0431,52.412903,-1.530007,6.09,20.819000000000003,210.356,9.882614195646818,0.3927733443094121,-0.7981488019109868,-0.0732951592391542,0.0118,0.8029000000000002,-0.6711999999999989,0.0099,0.0751,0.0721,0.099,15.04939,4.180386111111111,0.413858225,-0.2091520493286555,-0.35711909870766406,-161.71609397873502,13.658161629085896,-155.04968125943665,39.91897866574205,1476.627742851092,0.0,41110102.11648876,0.0035918853683869463,4.180386111111111,LOST,-192.2832137722497,32.890717003157725,-192.2832137722497,32.890717003157725
6116575,-0.4639,-1.9261,9.8827,-0.0033,-0.3858,0.0488,52.412903,-1.530007,6.09,20.635,211.64,10.079326550419925,0.3888881201579703,0.1967123547731049,-0.0038852241514417,1.0239,-0.4876,0.2191999999999989,-0.021,0.0042,0.0057,0.1,14.99768,4.166022222222223,0.4166022222222223,-0.2185413586256358,-0.3546788492855969,-161.93463533736065,13.3034827798003,-155.04968125943665,39.91897866574205,1476.2258522361042,0.0,41110102.11648876,0.003590907772627517,4.166022222222223,LOST,-192.50175513087535,32.536038153872134,-192.50175513087535,32.536038153872134
6116676,-1.7768,-1.9333,9.7552,-0.0043,-0.3974,0.0202,52.412903,-1.530007,6.09,20.164,213.907,10.102405365555274,0.3979362888704673,0.0230788151353511,0.0090481687124969,-1.3129,-0.0072,-0.1274999999999995,-0.001,-0.0116,-0.0286,0.101,20.660330000000002,5.738980555555556,0.5796370361111112,-0.3233484976308176,-0.4810663599874416,-162.25798383499145,12.822416419812859,-155.04968125943665,39.91897866574205,1475.6731778908575,0.0,41110102.11648876,0.003589563396630394,5.738980555555556,LOST,-192.82510362850613,32.0549717938847,-192.82510362850613,32.0549717938847
6116775,-2.6168,-1.9398,11.0356,0.0429,-0.3533,0.0159,52.412903,-1.530007,6.09,20.333,214.71,11.506299737100544,0.3562500666666604,1.4038943715452683,-0.0416862222038068,-0.8400000000000001,-0.0064999999999999,1.2804000000000002,0.0472,0.0440999999999999,-0.0042999999999999,0.099,28.47556999999999,7.909880555555553,0.7830781749999998,-0.44590272831323186,-0.6437252403348391,-162.70388656330468,12.178691179478019,-155.04968125943665,39.91897866574205,1474.9299425076015,0.0,41110102.11648876,0.0035877554824073885,7.909880555555553,LOST,-193.27100635681936,31.41124655354985,-193.27100635681936,31.41124655354985
