timestamp_ms,ax,ay,az,gyro_yaw,gyro_pitch,gyro_roll,gps_lat,gps_lon,gps_speed,vehicle_speed,vehicle_heading,accel_magnitude,gyro_magnitude,accel_change,gyro_change,ax_change,ay_change,az_change,gyro_yaw_change,gyro_pitch_change,gyro_roll_change,dt,predicted_speed,predicted_speed_mps,distance,dx,dy,predicted_x,predicted_y,gps_x,gps_y,position_error,gps_step_distance,distance_travelled,drift_percent,speed_mps,dr_x,dr_y,corrected_x,corrected_y,corrected_error,time_rel_sec,eval_gps_step_dist_m,eval_gps_cum_dist_m,eval_dr_step_dist_m,eval_dr_cum_dist_m,eval_corr_cum_dist_m,eval_raw_position_error_m,eval_calibrated_position_error_m,eval_raw_drift_pct,eval_calibrated_drift_pct,eval_raw_drift_pct_dr_dist,eval_calibrated_drift_pct_dr_dist
6117076,0.017,-0.6702,9.1982,0.0909,-0.2351,0.0169,52.412903,-1.530007,6.09,19.919,221.59,9.222599431830488,0.2526270571415501,-0.3300434344133887,-0.0314877260007566,0.8076,-0.0238,-0.2996999999999996,0.0192999999999999,0.0395999999999999,0.0284999999999999,0.1,24.99768999999999,6.943802777777775,0.6943802777777776,-0.460926633632669,-0.5193367005852743,-163.96327002523952,10.622682877143742,-155.04968125943665,39.91897866574205,19.875634971527607,0.0,41110102.11648876,0.0035832617007451,6.943802777777775,-164.2547700070658,22.30343988120064,-161.33496843000088,29.783065789809665,11.926506808154317,3.401,0.0,0.0,0.6943802777777882,19.94722106944443,11.9694625217905,19.875634971527607,11.926506808154317,0.0,0.0,99.64112245175603,59.79031749151057
6117176,0.0972,-1.3501,9.4802,0.0283,-0.2423,0.0,52.412903,-1.530007,6.09,19.886,223.847,9.576346374792424,0.2439470844261107,0.3537469429619371,-0.0086799727154393,0.0802,-0.6799000000000001,0.282,-0.0625999999999999,-0.0071999999999999,-0.0169,0.1,21.982639999999996,6.106288888888887,0.6106288888888888,-0.4230040059547808,-0.4403808021382024,-164.38627403119432,10.18230207500554,-155.04968125943665,39.91897866574205,20.46256098811329,0.0,41110102.11648876,0.0035819445727209,6.106288888888887,-164.67777401302058,21.863059079062435,-161.60752444855277,29.538176196410603,12.278695663640928,3.501,0.0,0.0,0.6106288888888994,20.557849958333332,12.335874443272337,20.462560988113292,12.278695663640928,0.0,0.0,99.53648377426057,59.72752835791388
6117276,0.2223,-0.4223,10.0347,-0.0542,-0.2,0.0252,52.412903,-1.530007,6.09,19.746,226.056,10.046041940485816,0.2087407003916581,0.4696955656933923,-0.0352063840344525,0.1251,0.9278,0.5545000000000009,-0.0824999999999999,0.0422999999999999,0.0252,0.1,11.77452000000001,3.2707000000000024,0.3270700000000002,-0.2354964196862392,-0.2269718511511126,-164.62177045088055,9.955330223854428,-155.04968125943665,39.91897866574205,20.773890119728577,0.0,41110102.11648876,0.0035812538413693,3.2707000000000024,-164.9132704327068,21.63608722791132,-161.75846053493396,29.412731020956365,12.465510777377194,3.601,0.0,0.0,0.32706999999999264,20.884919958333324,12.532134969657077,20.773890119728577,12.465510777377194,0.0,0.0,99.46837316673343,59.68665813537538
6117375,-0.5646,-0.2206,9.7062,-0.0443,-0.1463,0.0232,52.412903,-1.530007,6.09,19.361,228.228,9.725109560308306,0.1546105429781553,-0.3209323801775099,-0.0541301574135028,-0.7868999999999999,0.2017,-0.3285,0.0098999999999999,0.0537,-0.002,0.099,22.304419999999983,6.195672222222218,0.6133715499999995,-0.4574535078368756,-0.4086085492462676,-165.07922395871742,9.54672167460816,-155.04968125943665,39.91897866574205,21.35172343845181,0.0,41110102.11648876,0.0035799875975626,6.195672222222218,-165.37072394054368,21.22747867866505,-162.05023154387345,29.188373874053426,12.812243499104248,3.7,0.0,0.0,0.6133715500000004,21.498291508333324,12.900192643159473,21.351723438451813,12.812243499104248,0.0,0.0,99.31823387070226,59.59656605334369
6117476,-0.5457,-0.4967,9.7456,-0.0226,-0.1185,0.0277,52.412903,-1.530007,6.09,19.555,230.958,9.773495727732222,0.1237751994544949,0.0483861674239154,-0.0308353435236603,0.0189,-0.2761,0.0393999999999987,0.0217,0.0278,0.0045,0.101,26.840119999999985,7.455588888888885,0.7530144777777774,-0.5848546255448068,-0.474316213850826,-165.66407858426223,9.072405460757333,-155.04968125943665,39.91897866574205,22.051464956119883,0.0,41110102.11648876,0.0035784812496165,7.455588888888885,-165.9555785660885,20.753162464814228,-162.4211407619544,28.930311894229664,13.23212804550348,3.801,0.0,0.0,0.7530144777777757,22.2513059861111,13.352043983190665,22.051464956119883,13.232128045503481,0.0,0.0,99.1018907828783,59.46674794622284
6117575,0.366,-0.3804,9.8654,0.0041,-0.1135,-0.0067,52.412903,-1.530007,6.09,19.235,234.15,9.879513010265232,0.1137714814881128,0.1060172825330099,-0.010003717966382,0.9117,0.1162999999999999,0.1197999999999996,0.0266999999999999,0.0049999999999999,-0.0344,0.099,19.62347,5.450963888888889,0.5396454250000001,-0.4374112388671867,-0.3160515667357207,-166.1014898231294,8.756353894021611,-155.04968125943665,39.91897866574205,22.543598214916194,0.0,41110102.11648876,0.0035774451989062,5.450963888888889,-166.39298980495568,20.437110898078508,-162.69683708553694,28.76046043187073,13.52743587692429,3.9,0.0,0.0,0.5396454249999978,22.790951411111095,13.675861805588376,22.543598214916194,13.527435876924288,0.0,0.0,98.91468683455527,59.354414973344916
6117675,0.8901,-0.4709,9.484,0.0225,-0.1037,-0.0153,52.412903,-1.530007,6.09,19.386,236.879,9.537309936245126,0.1072102140656383,-0.3422030740201052,-0.0065612674224744,0.5241,-0.0904999999999999,-0.3813999999999993,0.0184,0.0098,-0.0086,0.1,29.60394999999999,8.223319444444442,0.8223319444444442,-0.6887182195194916,-0.4493295460524288,-166.7902080426489,8.307024347969183,-155.04968125943665,39.91897866574205,23.28137226266704,0.0,41110102.11648876,0.0035759270824825,8.223319444444442,-167.08170802447518,19.98778135202608,-163.1288002667644,28.52193052867615,13.970142095668232,4.0,0.0,0.0,0.8223319444444519,23.61328335555555,14.169307552002456,23.281372262667038,13.970142095668233,0.0,0.0,98.59438821831432,59.16221766077037
6117775,1.1384,0.2959,9.4395,0.004,-0.0515,0.0098,52.412903,-1.530007,6.09,19.12,239.772,9.512500807884328,0.0525765156700213,-0.0248091283607987,-0.054633698395617,0.2483,0.7667999999999999,-0.0444999999999993,-0.0185,0.0522,0.0250999999999999,0.1,30.933020000000013,8.59250555555556,0.8592505555555561,-0.7424172924414999,-0.4325830337708174,-167.53262533509042,7.874441314198365,-155.04968125943665,39.91897866574205,24.03892616192279,0.0,41110102.11648876,0.0035744120752128,8.59250555555556,-167.82412531691668,19.55519831825526,-163.59216051287257,28.29578983012625,14.42471734571485,4.1,0.0,0.0,0.8592505555555582,24.472533911111107,14.684906556282014,24.03892616192279,14.42471734571485,0.0,0.0,98.2281861340421,58.94247566724461
6117875,0.4693,0.2028,9.5396,-0.0302,-0.0203,-0.0223,52.412903,-1.530007,6.09,19.055,243.016,9.553289406795964,0.0426780974271346,0.0407885989116376,-0.0098984182428866,-0.6691,-0.0930999999999999,0.1000999999999994,-0.0342,0.0312,-0.0321,0.1,38.37428999999999,10.659524999999997,1.0659524999999996,-0.9499057343347602,-0.48366706331338,-168.48253106942516,7.390774250884985,-155.04968125943665,39.91897866574205,24.95944391916945,0.0,41110102.11648876,0.0035726375926526,10.659524999999997,-168.77403105125143,19.07153125494188,-164.18194127466683,28.048226517034134,14.977080141396918,4.2,0.0,0.0,1.0659524999999894,25.538486411111098,15.324538435546769,24.959443919169452,14.977080141396902,0.0,0.0,97.73266714941367,58.64513620854517
6117976,0.4848,-0.4826,10.5625,-0.0354,-0.0253,-0.0035,52.412903,-1.530007,6.09,18.673,245.114,10.584627534778916,0.0436520331714343,1.0313381279829503,0.0009739357442996,0.0155,-0.6854,1.0229,-0.0052,-0.005,0.0188,0.101,46.01372000000001,12.781588888888892,1.2909404777777782,-1.1710726081824792,-0.5432460432711902,-169.65360367760763,6.847528207613795,-155.04968125943665,39.91897866574205,26.065981180849324,0.0,41110102.11648876,0.0035705752481676,12.781588888888892,-169.9451036594339,18.52828521167069,-164.90670273079434,27.774759976599675,15.64106517653198,4.301,0.0,0.0,1.290940477777771,26.829426888888868,16.099175845581463,26.065981180849324,15.64106517653198,0.0,0.0,97.15444645462883,58.29817103923888
6118075,0.4643,0.1384,10.0752,-0.0243,-0.0214,-0.039,52.412903,-1.530007,6.09,18.889,248.944,10.086842126751067,0.0506897425521179,-0.4977854080278483,0.0070377093806836,-0.0205,0.621,-0.4872999999999994,0.0111,0.0039,-0.0355,0.099,39.04666999999999,10.84629722222222,1.0737834249999998,-1.0020866022625885,-0.3857891721789904,-170.6556902798702,6.461739035434805,-155.04968125943665,39.91897866574205,26.9619359106188,0.0,41110102.11648876,0.0035689965190682,10.84629722222222,-170.94719026169648,18.1424960394917,-165.52339505346205,27.58807077151486,16.178688764392263,4.4,0.0,0.0,1.0737834249999907,27.90321031388886,16.74350672341715,26.9619359106188,16.178688764392263,0.0,0.0,96.62664477426979,57.98146013449678
6118175,0.3069,0.3283,9.667,-0.0046,0.0158,0.0006,52.412903,-1.530007,6.09,18.828,251.797,9.67744064822926,0.0164669365699877,-0.4094014785218061,-0.0342228059821302,-0.1573999999999999,0.1898999999999999,-0.4082000000000008,0.0197,0.0372,0.0396,0.1,24.04189000000001,6.67830277777778,0.667830277777778,-0.6344091766063116,-0.2086199332624904,-171.29009945647653,6.253119102172315,-155.04968125943665,39.91897866574205,27.50725455629883,0.0,41110102.11648876,0.0035680809184345,6.67830277777778,-171.5815994383028,17.93387610622921,-165.91224529915456,27.491195470047835,16.505910840548978,4.5,0.0,0.0,0.6678302777777779,28.571040591666637,17.144242718318345,27.50725455629883,16.505910840548978,0.0,0.0,96.27669831641315,57.771472437595726
6118276,0.5281,-0.2703,10.3249,0.0116,0.0325,-0.0159,52.412903,-1.530007,6.09,18.605,254.628,10.341929786553376,0.0379949996710093,0.6644891383241163,0.0215280631010215,0.2212,-0.5986,0.6578999999999997,0.0162,0.0167,-0.0165,0.101,44.54297000000001,12.373047222222224,1.2496777694444448,-1.2049706276056702,-0.3312707564081681,-172.4950700840822,5.921848345764147,-155.04968125943665,39.91897866574205,28.50645089288907,0.0,41110102.11648876,0.0035664951399187,12.373047222222224,-172.78657006590845,17.60260534982104,-166.64794684560346,27.346076824697395,17.10548524046615,4.601,0.0,0.0,1.2496777694444363,29.820718361111073,17.894120166089408,28.50645089288907,17.10548524046615,0.0,0.0,95.59277059557382,57.36107706504233
6118375,0.0853,0.082,9.4437,-0.0114,0.01,-0.0847,52.412903,-1.530007,6.09,18.716,255.819,9.44444121057461,0.0860467895972882,-0.8974885759787679,0.0480517899262789,-0.4428,0.3523,-0.8811999999999998,-0.023,-0.0225,-0.0688,0.099,41.38543000000001,11.49595277777778,1.1380993250000002,-1.103417618650564,-0.2788182784843463,-173.59848770273274,5.643030067279801,-155.04968125943665,39.91897866574205,29.419378466928787,0.0,41110102.11648876,0.003565102025138,11.49595277777778,-173.889987684559,17.323787071336692,-167.32056299086278,27.22787025081256,17.65329349628963,4.7,0.0,0.0,1.1380993249999902,30.958817686111065,18.577044227001824,29.419378466928787,17.653293496289628,0.0,0.0,95.0274612073674,57.021859411024465
6118475,-0.4114,0.6369,9.5315,0.0063,0.0513,-0.0446,52.412903,-1.530007,6.09,18.468,258.668,9.56160989687406,0.0682681477703914,0.1171686862994505,-0.0177786418268968,-0.4967,0.5549000000000001,0.0877999999999996,0.0177,0.0412999999999999,0.0401,0.1,42.20895,11.724708333333334,1.1724708333333334,-1.1496135949154869,-0.2303832402820392,-174.74810129764822,5.4126468269977615,-155.04968125943665,39.91897866574205,30.341452980063824,0.0,41110102.11648876,0.0035637928620214,11.724708333333334,-175.03960127947448,17.093403831054655,-168.01868898879724,27.140685597584305,18.2065904336848,4.8,0.0,0.0,1.1724708333333254,32.13128851944439,19.280593139836256,30.341452980063824,18.206590433684802,0.0,0.0,94.42961791495713,56.663119571650554
6118575,-0.2583,0.9465,9.4487,-0.0051,0.0428,-0.0555,52.412903,-1.530007,6.09,18.396,261.861,9.49950066214009,0.0702716158914821,-0.0621092347339704,0.0020034681210906,0.1531,0.3096,-0.0827999999999988,-0.0114,-0.0085,-0.0109,0.1,40.69018000000001,11.30282777777778,1.1302827777777782,-1.1188980270446784,-0.1600198825664367,-175.8669993246929,5.2526269444313245,-155.04968125943665,39.91897866574205,31.20768757615155,0.0,41110102.11648876,0.0035626705937672,11.30282777777778,-176.15849930651916,16.933383948488217,-168.69533151079906,27.094254622692915,18.726380257884056,4.9,0.0,0.0,1.1302827777777789,33.26157129722217,19.95882682965884,31.20768757615155,18.726380257884056,0.0,0.0,93.82505503808791,56.30034760098055
6118675,0.0026,0.9692,9.7142,-0.0127,0.0718,0.0059,52.412903,-1.530007,6.09,18.425,264.491,9.762429873755815,0.0731528536695596,0.2629292116157273,0.0028812377780775,0.2608999999999999,0.0226999999999999,0.2654999999999994,-0.0075999999999999,0.029,0.0614,0.1,37.77334,10.492594444444444,1.0492594444444443,-1.0444130521787904,-0.1007311183023782,-176.91141237687168,5.151895826128946,-155.04968125943665,39.91897866574205,31.99600113643497,0.0,41110102.11648876,0.0035617384154453,10.492594444444444,-177.20291235869794,16.83265283018584,-169.32478568325885,27.080020178631703,19.19941304688169,5.0,0.0,0.0,1.0492594444444368,34.31083074166661,20.58844193003745,31.99600113643497,19.199413046881695,0.0,0.0,93.25335599519443,55.95729579221813
6118775,-0.4211,-0.4817,10.2678,-0.0023,0.0882,0.0189,52.412903,-1.530007,6.09,18.335,267.158,10.287714855107522,0.0902315909202536,0.5252849813517049,0.017078737250694,-0.4236999999999999,-1.4509,0.5535999999999994,0.0104,0.0163999999999999,0.013,0.1,42.29309,11.748080555555555,1.1748080555555556,-1.1733631124192248,-0.0582492387254553,-178.0847754892909,5.093646587403491,-155.04968125943665,39.91897866574205,32.86033099172111,0.0,41110102.11648876,0.0035608215457746,11.748080555555555,-178.37627547111717,16.774403591460384,-170.02953509583253,27.09689357797228,19.718059918708843,5.1,0.0,0.0,1.1748080555555551,35.48563879722216,21.293393308593625,32.86033099172111,19.718059918708843,0.0,0.0,92.60177385983381,55.566309603118626
6118875,0.3095,0.849,9.3818,0.0045,0.0816,-0.0335,52.412903,-1.530007,6.09,18.45,269.262,9.4252194929349,0.0883236095276908,-0.8624953621726217,-0.0019079813925627,0.7305999999999999,1.3307,-0.8859999999999992,0.0068,-0.0065999999999999,-0.0524,0.1,40.298620000000014,11.194061111111116,1.1194061111111115,-1.1193132531524297,-0.0144181451729303,-179.20408874244333,5.07922844223056,-155.04968125943665,39.91897866574205,33.67404577293793,0.0,41110102.11648876,0.0035600451350431,11.194061111111116,-179.4955887242696,16.759985446287455,-170.70000674758404,27.1376140531282,20.20633487908021,5.2,0.0,0.0,1.119406111111109,36.60504490833327,21.96510038232393,33.67404577293793,20.20633487908021,0.0,0.0,91.9929093305713,55.200956397352115
6118975,-0.1923,1.0448,10.1193,0.0023,0.1494,0.0144,52.412903,-1.530007,6.09,18.32,272.019,10.174911243838936,0.1501099930051294,0.7496917509040362,0.0617863834774385,-0.5018,0.1957999999999999,0.7375000000000007,-0.0021999999999999,0.0678,0.0479,0.1,35.08366000000001,9.745461111111114,0.9745461111111114,-0.9739411118698452,0.0343341417763776,-180.1780298543132,5.113562584006938,-155.04968125943665,39.91897866574205,34.364495618608224,0.0,41110102.11648876,0.0035594808602997,9.745461111111114,-180.46952983613943,16.794319588063832,-171.28133324113895,27.20110035883781,20.620643895968083,5.3,0.0,0.0,0.9745461111111005,37.57959101944437,22.54988325067893,34.364495618608224,20.620643895968083,0.0,0.0,91.4445705405027,54.87192206349074
6119075,-0.5772,0.2666,9.7767,-0.0204,0.0713,-0.0027,52.412903,-1.530007,6.09,18.41,274.675,9.797351595711977,0.074210107128342,-0.3775596481269598,-0.0758998858767873,-0.3849,-0.7782,-0.3426000000000009,-0.0227,-0.0781,-0.0171,0.1,39.10206,10.861683333333332,1.0861683333333332,-1.0825546994740745,0.0885266682006442,-181.26058455378725,5.202089252207582,-155.04968125943665,39.91897866574205,35.11468034597629,0.0,41110102.11648876,0.0035589733272399,10.861683333333332,-181.55208453561352,16.882846256264475,-171.92526861796944,27.30180596258641,21.070797225466517,5.4,0.0,0.0,1.086168333333346,38.66575935277772,23.201645775038983,35.11468034597629,21.070797225466514,0.0,0.0,90.8159594787673,54.494719819728054
6119175,-0.3105,0.541,9.7415,-0.0069,0.0646,0.0334,52.412903,-1.530007,6.09,18.32,277.397,9.761450378913986,0.0730501882269991,-0.0359012167979901,-0.0011599189013429,0.2667,0.2744,-0.0351999999999996,0.0135,-0.0066999999999999,0.0361,0.1,50.80438000000001,14.11232777777778,1.4112327777777782,-1.399488364174688,0.1816872907333915,-182.66007291796197,5.383776542940973,-155.04968125943665,39.91897866574205,36.06717647384682,0.0,41110102.11648876,0.0035584774919608,14.11232777777778,-182.9515728997882,17.06453354699787,-172.75476081388564,27.47223523915212,21.64234885488928,5.5,0.0,0.0,1.4112327777777771,40.076992130555496,24.04846537884879,36.06717647384682,21.642348854889278,0.0,0.0,89.99471905564612,54.00192904793551
6119276,0.0816,-0.6038,10.4857,-0.0532,0.0376,-0.0449,52.412903,-1.530007,6.09,18.349,278.98400000000004,10.50338695326417,0.079120224974402,0.7419365743501842,0.0060700367474029,0.3921,-1.1448,0.7441999999999993,-0.0462999999999999,-0.027,-0.0783,0.101,39.89012000000002,11.080588888888895,1.1191394777777786,-1.1054098599222466,0.1747633036635494,-183.7654827778842,5.558539846604523,-155.04968125943665,39.91897866574205,36.82107423149257,0.0,41110102.11648876,0.003558161354829,11.080588888888895,-184.05698275971045,17.239296850661418,-173.4085714733538,27.62555549345217,22.0947302128733,5.601,0.0,0.0,1.119139477777779,41.196131608333275,24.72001245747605,36.82107423149257,22.0947302128733,0.0,0.0,89.37993154688411,53.633021718971094
6119375,-1.3287,-0.8713,9.6495,-0.019,0.0069,-0.069,52.412903,-1.530007,6.09,18.407,282.717,9.7794405581301,0.0719,-0.7239463951340692,-0.007220224974402,-1.4103,-0.2674999999999999,-0.8361999999999998,0.0341999999999999,-0.0307,-0.0241,0.099,34.35785999999999,9.543849999999996,0.9448411499999998,-0.92166350810796,0.2079932127629426,-184.68714628599216,5.7665330593674655,-155.04968125943665,39.91897866574205,37.42619049692976,0.0,41110102.11648876,0.0035580452570078,9.543849999999996,-184.9786462678184,17.44729006342436,-173.9509568701657,27.79066058782028,22.457834248029897,5.7,0.0,0.0,0.9448411499999809,42.140972758333255,25.286970666571847,37.42619049692973,22.457834248029897,0.0,0.0,88.81188080673532,53.29215909850805
6119475,-0.0473,0.4366,10.3909,0.0404,0.027,-0.0342,52.412903,-1.530007,6.09,18.212,285.16,10.40017594370403,0.0594205351709322,0.6207353855739282,-0.0124794648290677,1.2814,1.3079,0.7414000000000005,0.0593999999999999,0.0201,0.0348,0.1,44.78456000000001,12.44015555555556,1.244015555555556,-1.2007229457326667,0.3253292333241306,-185.88786923172484,6.091862292691596,-155.04968125943665,39.91897866574205,38.20364780254821,0.0,41110102.11648876,0.0035580236222003,12.44015555555556,-186.1793692135511,17.77261929674849,-174.655167975392,28.038286937707277,22.92435266929245,5.8,0.0,0.0,1.244015555555595,43.38498831388885,26.03345046528204,38.20364780254821,22.924352669292446,0.0,0.0,88.05729651497467,52.839365781167366
6119575,-0.036,0.9983,9.901,0.0539,0.121,0.0414,52.412903,-1.530007,6.09,18.151,287.386,9.951266245558903,0.138781014551703,-0.4489096981451261,0.0793604793807707,0.0113,0.5617,-0.4899000000000004,0.0135,0.094,0.0756,0.1,37.19471000000001,10.331863888888892,1.0331863888888893,-0.9859835840803968,0.3087239642613416,-186.87385281580524,6.400586256952938,-155.04968125943665,39.91897866574205,38.83682116779426,0.0,41110102.11648876,0.0035581052363752,10.331863888888892,-187.1653527976315,18.081343261009835,-175.23160367913397,28.26650858989733,23.304292553586297,5.9,0.0,0.0,1.0331863888888937,44.41817470277774,26.65342082189343,38.83682116779426,23.304292553586297,0.0,0.0,87.4345274826558,52.465669085967505
6119675,0.0295,0.0844,9.7297,0.0062,0.005,-0.0226,52.412903,-1.530007,6.09,18.284,290.507,9.730110775320084,0.023962470657259,-0.2211554702388198,-0.1148185438944439,0.0655,-0.9139,-0.1713000000000004,-0.0477,-0.1159999999999999,-0.064,0.1,35.050720000000005,9.736311111111112,0.9736311111111112,-0.9119315198723764,0.3410842177332666,-187.7857843356776,6.741670474686204,-155.04968125943665,39.91897866574205,39.40716022116435,0.0,41110102.11648876,0.0035583125233531,9.736311111111112,-188.07728431750388,18.422427478743103,-175.76229733862766,28.510830901907468,23.64652829160014,6.0,0.0,0.0,0.9736311111111174,45.39180581388886,27.237654638419645,39.40716022116435,23.64652829160014,0.0,0.0,86.81558161122256,52.09426650385617
6119775,0.8655,-0.1724,10.4325,0.0443,0.071,-0.009,52.412903,-1.530007,6.09,18.346,292.168,10.469759704023774,0.0841694124964645,0.7396489287036907,0.0602069418392055,0.8360000000000001,-0.2568,0.7027999999999999,0.0381,0.0659999999999999,0.0136,0.1,39.34833,10.930091666666668,1.0930091666666668,-1.0122155319660782,0.4124181800842331,-188.7979998676437,7.154088654770438,-155.04968125943665,39.91897866574205,40.04060332082483,0.0,41110102.11648876,0.0035586237533571,10.930091666666668,-189.08949984947,18.834845658827337,-176.3498594342595,28.802263305222176,24.02663003182133,6.1,0.0,0.0,1.0930091666667066,46.48481498055556,27.89352205026832,40.04060332082486,24.02663003182133,0.0,0.0,86.13695319121675,51.687051011973665
6119875,0.1948,-0.3627,10.3662,-0.0576,0.0408,-0.0197,52.412903,-1.530007,6.09,18.439,293.91200000000003,10.374372307277197,0.0732836270936421,-0.0953873967465774,-0.0108857854028223,-0.6707000000000001,-0.1903,-0.0663,-0.1018999999999999,-0.0301999999999999,-0.0107,0.1,36.99440000000002,10.276222222222229,1.0276222222222229,-0.9394204640737992,0.4165292586173355,-189.73742033171752,7.570617913387773,-155.04968125943665,39.91897866574205,40.62877071117226,0.0,41110102.11648876,0.0035589935570496,10.276222222222229,-190.02892031354375,19.25137491744467,-176.89367717849944,29.092946498657064,24.379563781880734,6.2,0.0,0.0,1.027622222222176,47.51243720277774,28.51015359170592,40.62877071117224,24.379563781880734,0.0,0.0,85.5118640573482,51.311962124425435
6119976,-0.0005,-0.2809,10.4529,-0.0674,0.0144,-0.0325,52.412903,-1.530007,6.09,18.349,296.214,10.456673633139747,0.0761995406810303,0.0823013258625504,0.0029159135873882,-0.1953,0.0818,0.0867000000000004,-0.0098,-0.0264,-0.0128,0.101,38.01342999999999,10.559286111111108,1.066487897222222,-0.9568001104129462,0.471094452987138,-190.69422044213047,8.041712366374911,-155.04968125943665,39.91897866574205,41.22254114619178,0.0,41110102.11648876,0.0035594818890819,10.559286111111108,-190.98572042395676,19.72246937043181,-177.44548981228857,29.41704964385884,24.735859676119365,6.301,0.0,0.0,1.0664878972222824,48.57892510000002,29.150106739630807,41.22254114619181,24.735859676119365,0.0,0.0,84.85684082415358,50.918911081709695
6120075,-0.5485,-0.1137,9.9879,-0.0098,0.0356,0.0092,52.412903,-1.530007,6.09,18.148,298.536,10.003595671057482,0.0380531207655824,-0.4530779620822649,-0.0381464199154479,-0.548,0.1672,-0.4649999999999998,0.0576,0.0212,0.0417,0.099,40.98031999999999,11.38342222222222,1.1269588,-0.99005261231608,0.538360438501517,-191.68427305444652,8.580072804876428,-155.04968125943665,39.91897866574205,41.83275116924271,0.0,41110102.11648876,0.0035601085223309,11.38342222222222,-191.9757730362728,20.260829808933327,-178.01423624613074,29.78287314567045,25.1020202543724,6.4,0.0,0.0,1.1269587999999726,49.705883899999996,29.826345854505043,41.83275116924271,25.1020202543724,0.0,0.0,84.1605618630649,50.501104265389394
6120175,-0.048,-0.0876,9.591,-0.0007,0.0182,-0.0258,52.412903,-1.530007,6.09,18.472,300.849,9.591520148547882,0.0315811652729914,-0.4120755225095998,-0.0064719554925909,0.5005,0.0260999999999999,-0.3969000000000005,0.0091,-0.0174,-0.035,0.1,40.83931000000001,11.34425277777778,1.134425277777778,-0.9739286930513305,0.5817074966961628,-192.65820174749788,9.161780301572591,-155.04968125943665,39.91897866574205,42.43020347092038,0.0,41110102.11648876,0.0035608492020615,11.34425277777778,-192.94970172932412,20.842537305629488,-178.5714224610021,30.17392615589502,25.46052547715969,6.5,0.0,0.0,1.1344252777777564,50.840309177777755,30.507065278973286,42.43020347092036,25.46052547715969,0.0,0.0,83.45779983861026,50.07940724382623
6120275,-0.1587,-0.1746,9.8595,-0.0079,0.0271,-0.0164,52.412903,-1.530007,6.09,18.295,301.436,9.862322804491852,0.032646286159378,0.2708026559439691,0.0010651208863866,-0.1107,-0.087,0.2685000000000013,-0.0072,0.0088999999999999,0.0093999999999999,0.1,30.730389999999986,8.53621944444444,0.853621944444444,-0.7283301057637043,0.4452029661573972,-193.3865318532616,9.606983267729987,-155.04968125943665,39.91897866574205,42.88674051834439,0.0,41110102.11648876,0.0035614283076452,8.53621944444444,-193.67803183508784,21.287740271786884,-178.98765221403178,30.47246204486501,25.734473565463627,6.6,0.0,0.0,0.8536219444444545,51.69393112222221,31.019286797762035,42.88674051834437,25.734473565463627,0.0,0.0,82.96281514544789,49.78238839027059
6120375,-0.2373,0.0746,9.6492,0.0134,0.0233,-0.0153,52.412903,-1.530007,6.09,18.382,303.142,9.652405766957791,0.0309279808587628,-0.2099170375340602,-0.0017183053006152,-0.0786,0.2492,-0.2103000000000001,0.0213,-0.0037999999999999,0.0011,0.1,35.08132000000001,9.744811111111114,0.9744811111111114,-0.8159507483914011,0.5327643119728072,-194.202482601653,10.139747579702796,-155.04968125943665,39.91897866574205,43.39824502255888,0.0,41110102.11648876,0.0035621582271993,9.744811111111114,-194.4939825834793,21.820504583759693,-179.45245676220236,30.82726074733286,26.0414052413902,6.7,0.0,0.0,0.97448111111116,52.66841223333337,31.604030662435214,43.39824502255891,26.041405241390198,0.0,0.0,82.39900005015254,49.44406739664125
6120475,-0.2233,0.4035,9.5454,-0.0123,0.0122,-0.0027,52.412903,-1.530007,6.09,18.648,304.264,9.556533696900775,0.0175333967045749,-0.0958720700570161,-0.0133945841541878,0.014,0.3289,-0.1037999999999996,-0.0257,-0.0111,0.0126,0.1,39.67108000000001,11.019744444444449,1.1019744444444448,-0.9107292097582116,0.6204191991724841,-195.1132118114112,10.76016677887528,-155.04968125943665,39.91897866574205,43.97739068965451,0.0,41110102.11648876,0.003563035126209,11.019744444444449,-195.40471179323748,22.440923782932177,-179.9701154690854,31.23869381890251,26.38892544647665,6.8,0.0,0.0,1.1019744444444255,53.77038667777779,32.26527774877516,43.97739068965451,26.38892544647668,0.0,0.0,81.78738039060723,49.07706095664491
6120575,-0.4085,-0.0966,10.0671,-0.0229,0.0265,0.0172,52.412903,-1.530007,6.09,18.81,303.848,10.075847667566238,0.0390192260302533,0.519313970665463,0.0214858293256783,-0.1851999999999999,-0.5001,0.5216999999999992,-0.0106,0.0142999999999999,0.0199,0.1,43.10904000000001,11.974733333333337,1.1974733333333336,-0.994523321422639,0.6669825688808723,-196.10773513283385,11.427149347756153,-155.04968125943665,39.91897866574205,44.63628295871169,0.0,41110102.11648876,0.0035639700573787,11.974733333333337,-196.3992351146601,23.10790635181305,-180.53586657942483,31.681686383399636,26.784298129865547,6.9,0.0,0.0,1.1974733333333054,54.9678600111111,32.98382957783833,44.63628295871166,26.784298129865544,0.0,0.0,81.2043309484651,48.727198265407125
